timestamp,original_question,relevant_info
2025-11-09T05:04:32.411051,Who was the Argentinian president who resigned from the position the same year the José Martín Olaeta Stadium was inaugurated?,[]
2025-11-09T05:04:48.667883,"How many days is it from Damon Wayans's first episode as a cast member of Saturday Night Live to Damon Wayans's first episode as a cast member of In Living Color, including the days the first episodes premiered?","[""Damon Wayans's first episode as a cast member of Saturday Night Live was on November 8, 1992. His first episode as a cast member of In Living Color was on September 16, 1993. The number of days between these dates is 313 days."", ""Damon Wayans's first episode as a cast member of Saturday Night Live was on November 9, 1985. His first episode as a cast member of In Living Color was on April 15, 1990. The difference in days from November 9, 1985, to April 15, 1990, is 1,200 days.""]"
2025-11-09T05:05:20.110850,"There is a famous Texas city where a Stadium built in 1930 hosted six games for the 1994 World Cup, but only after widening the field and permanently installing natural grass on the playing surface. What was the average (mean) number of attendance for these six games?","[""The Pontiac Silverdome hosted four group-stage games, the fewest of any venue; it was also the only one of the nine used that did not host knockout-round games. The average attendance was 3,597,042 (69,174 per match) during the tournament, but specific attendance details for the six games at the Cotton Bowl in Dallas are not provided in the text.""]"
2025-11-09T05:05:36.054963,The September Declaration has a rough equivalent in the Netherlands that takes place on the same day every year. In what century was the current name of this day (as of August 2024) chosen?,"[""Historically, the constitution has stated that the opening of parliament should take place on a fixed date. The opening of parliament was originally held on the first Monday in November in the first half of the 19th century, and then the third Monday in October, but when a constitutional revision introduced annual budgets in 1848, more time was needed to debate the budget, so the date was brought forward a month. Monday was considered inappropriate, because many parliamentarians in distant parts of the country needed to leave their homes on Sunday to make it to The Hague in time, so in 1887 Prinsjesdag was moved to Tuesday. Throughout the years 1815 to 1904, the speech from the throne was given in the assembly room of the House of Representatives, but it was moved back to the Hall of Knights after an extensive restoration of the building at the start of the 20th century. The pomp and circumstance is still very much part of the day.""]"
2025-11-09T05:06:00.395217,Who was team captain of the team that won the Stanley Cup the year Connor McDavid was born?,"[""The Stanley Cup was won by the Detroit Red Wings in the 1996-97 season, which is the year Connor McDavid was born (1997). The team captain was Steve Yzerman.""]"
2025-11-09T05:06:23.848121,"From the date the Soviet Union first used their veto power in the UN security council, how many more years would the then-Soviet leader live?","[""The Soviet Union first used their veto power in the UN Security Council on 16 February 1946. Joseph Stalin died on 5 March 1953, which means he lived for an additional 7 years and 17 days after this date.""]"
2025-11-09T05:06:41.480810,How many years had the station that preceded the Salthill and Monkstown railway station on the historic Dublin and South Eastern Railway line been open on Christmas Day of 2005?,"[""The Salthill and Monkstown railway station, which opened on 1 May 1837, would have been open for 168 years by Christmas Day of 2005.""]"
2025-11-09T05:06:58.232546,How many countries were part of the commonwealth on the date Prince Charles ascended?,"[""Charles III is King of the United Kingdom and 14 other Commonwealth realms.""]"
2025-11-09T05:07:15.265458,"In feet, subtract the diameter of the pitching plate (""rubber"") in softball, from the distance between the ""points"" of the bases in baseball, and multiply that figure by the year that Joe DiMaggio married Marilyn Monroe.","[""The distance between the points of the bases in baseball is 90 feet. The diameter of the pitching plate (rubber) in softball is 6 inches, which is 0.5 feet. Therefore, 90 feet - 0.5 feet = 89.5 feet. Joe DiMaggio married Marilyn Monroe in 1954. Thus, the final calculation is 89.5 feet * 1954 = 174,823 feet.""]"
2025-11-09T05:07:30.322900,What are the sizes of the two islands in Crater Lake in acres?,"[""Wizard Island has a land area of 315.85 acres (127.82 ha). The context does not provide the size of Phantom Ship island.""]"
2025-11-09T05:07:46.338876,"As of August 3rd 2024, which movie using the Technicolor dye-transfer process was the last to win the Academy Award for Best Picture?","[""The last major American motion picture to have release prints made with Technicolor's dye imbibition process was The Godfather Part II, released in 1974. It became the first sequel to win the Academy Award for Best Picture.""]"
2025-11-09T05:08:03.945633,How much older than Michael B. Jordan is Michael Jordan?,"[""Michael B. Jordan was born on February 9, 1987, and there is no mention of Michael Jordan's birth date in the provided text.""]"
2025-11-09T05:08:19.165303,The University that Cillian Murphy attended was founded how many years before he began studying?,"[""Cillian Murphy attended University College Cork, which was founded in 1845. He began studying there in 1996. Therefore, the university was founded 151 years before he began his studies.""]"
2025-11-09T05:08:35.649989,"The incorporation of this company happened in the same year titled on Taylor Swift 5th studio album. It was incorporated by a man born in Setagaya, Tokyo, Japan that worked with the illustrator who largely designed the original 151 Pokémon.     What is “this company”?","[""The Pok\u00e9mon Center Co. Ltd. was founded as a joint venture by Nintendo, Creatures, and Game Freak and was incorporated on 23 April 1998, the same year as the release of Taylor Swift's fifth studio album, \""1989\"". This company was incorporated by Tsunekazu Ishihara, who was born in Setagaya, Tokyo, Japan, and he worked with Ken Sugimori, the illustrator who largely designed the original 151 Pok\u00e9mon."", ""This company refers to Game Freak, which was incorporated in 1989 by Satoshi Tajiri, who was born in Setagaya, Tokyo, Japan. He worked with Ken Sugimori, the illustrator who largely designed the original 151 Pok\u00e9mon.""]"
2025-11-09T05:08:48.723809,"What is the name of the only Texan radio station on frequency 89.5 FM that is operated by a university, as of the death of Jerry West?",[]
2025-11-09T05:09:00.410536,"How much money would be left of Elon Musk's net worth in January of 2021, if you subtracted the 2022 average yearly gross salary of 10,000 people, working in the Philippines, written in words?","[""In January 2021, Musk had a net worth of $185 billion. The average gross salary in the Philippines for 2022 was \u20b118,423, equivalent to about $338 monthly or $4,056 yearly for one person. For 10 people, that would be $40,560. Subtracting this from Musk's net worth would leave approximately $184,959,440,000.""]"
2025-11-09T05:09:15.280593,What city was the capital of the United States on the day that the first president of the United States died?,"[""Washington, D.C. has been the federal capital of the United States since 1800. George Washington, the first president of the United States, died on December 14, 1799, while the capital was still located in Philadelphia, where Congress met at Congress Hall from December 6, 1790, to May 14, 1800. Thus, on the day of Washington's death, the capital was Philadelphia.""]"
2025-11-09T05:09:26.867942,How old was Joel McHale the first time the Philadelphia Waterdogs won the PLL Championship?,"[""Joel McHale was born on November 20, 1971. The Philadelphia Waterdogs won their first PLL Championship in 2022, which means Joel McHale was 50 years old at that time.""]"
2025-11-09T05:09:41.130826,"If somebody was born on the day the Anglo-Dutch Treaty of 1814 was signed, how old would they have been while Albert A. Michelson and Edward W. Morley were performing their Michelson-Morley experiment?","[""The Anglo-Dutch Treaty of 1814 was signed on 13 August 1814. The Michelson-Morley experiment was conducted in 1887. If someone was born on the day the treaty was signed, they would have been 72 years old at the time of the experiment."", ""The Michelson\u2013Morley experiment was performed between April and July 1887. If someone was born on the day the Anglo-Dutch Treaty of 1814 was signed, which was on 13 August 1814, they would be 72 years old in 1887.""]"
2025-11-09T05:09:57.235043,Who won Britain's Got Talent in the same year that London hosted the Olympics for the third time?,"[""The fifth series of Britain's Got Talent was aired during 2011, between 16 April and 4 June. The series was won by Jai McDowall. The 2012 Summer Olympics, held in London, were from 27 July to 12 August 2012, making 2012 the year when London hosted the Olympics for the third time."", ""The series was won by trainer and dog duo Ashleigh and Pudsey, with opera duo Jonathan and Charlotte coming in second, and Welsh boys choir Only Boys Aloud placing third.""]"
2025-11-09T05:10:07.671341,"What key signature was the song that was number one on the Billboard Hot 100 on June 8, 2002 performed in?",[]
2025-11-09T05:10:25.818253,Itanihomi is a municipality in Brazil. What is the state that sits directly south of the state Itanihomi belongs to?,"[""Itanhomi is a municipality in the state of Minas Gerais in the Southeast region of Brazil.""]"
2025-11-09T05:10:42.521124,Which Greek pole vaulter who participated in the 2020 Summer Olympics in Tokyo also won gold at the 2015 IAAF Diamond League?,"[""Nikoleta 'Nikol' Kyriakopoulou is a Greek pole vaulter who participated in the 2020 Summer Olympics in Tokyo and won the gold medal at the 2015 IAAF Diamond League."", ""The relevant information is in the context of the 2015 IAAF Diamond League, where it states that \""Renaud Lavillenie (FRA) won the pole vault event.\"" However, the context does not explicitly mention a Greek pole vaulter. Still, it can be inferred that the achievement of the other vaulter, Mutaz Essa Barshim (QAT), competing alongside Lavillenie, did win gold at various events including the Olympics. Therefore, if we deduce that you are looking for a Greek competitor who might be mentioned in either section, this specific context on individual winners might not fully suffice.""]"
2025-11-09T05:10:59.127200,"Please consider the following clues and answer the question that follows:  1. This mosque is located in the city dubbed the ""Jerusalem of the Balkans."" 2, The mosque was commissioned by an authoritarian dictator born in a small village 10 km west of Yogyakarta.  Question: What is the height difference between the twin towers of the mosque and its dome?","[""The mosque has a dome height of 27 meters (89 ft) and twin minarets with a height of 48 meters (157 ft). The height difference between the twin minarets and the dome is 21 meters (68 ft).""]"
2025-11-09T05:11:09.997668,What is the birthday of the basketball player turned wrestler who shares a nickname with the YouTuber who created the brand Feastables?,"[""Peter John Ramos Fuentes (born May 23, 1985), nicknamed as Mr. Beast, is a Puerto Rican former professional basketball player and professional wrestler.""]"
2025-11-09T05:11:20.946585,"In 2000, Michel von Tell drove a Toyota and placed sixth in an event. Who placed first that same year, and what car were they driving?","[""In 2000, Charles Muhanji placed first driving a Subaru Impreza WRX in the Fraternity Rally.""]"
2025-11-09T05:11:41.154693,"There's an episode of a TV series that was directed by the person who won the 2011 Dorothy Arzner Directors award. The series started in 2005. The season that contains my episode included 20 episodes in total.  The episode is one word that starts with an ""M.""","[""The Dorothy Arzner Directors Award in 2011 was presented to Pamela Fryman, who directed the TV series \""How I Met Your Mother.\"" The series started in 2005 and the third season, which contains 20 episodes, includes the episode titled \""Miracles.\"""", ""The series that started in 2005 is \""How I Met Your Mother,\"" which was directed by Pamela Fryman, who directed multiple episodes and is a consistent creative force for the show. The episode titled \""The Mermaid Theory\"" is one such example that is one word and starts with an \""M,\"" and it is part of Season 6, which contains 24 episodes in total, fitting the broader context of the show\u2019s production timeline and structure.""]"
2025-11-09T05:11:54.508943,"What is the birth town of the absent athlete from the Victory Salute statue in San Jose, California?","[""Peter George Norman was born in Coburg, Victoria, Australia.""]"
2025-11-09T05:12:08.701755,What is the capacity of the Olympic stadium used during the first Winter Games attended by a tropical nation? This nation was visited by the 5th Cavalry Regiment (US) in 1901.,"[""The capacity of the Makomanai Open Stadium, which was used during the 1972 Winter Olympics (the first Winter Games attended by a tropical nation, the Philippines), is 17,324 people.""]"
2025-11-09T05:12:20.720413,"In 2010, the WWE Hall of Fame took place in the same stadium as a famous comedy movie done a few years before. Who are the four comedians that starred in this comedy movie?","[""In 2010, the WWE Hall of Fame took place at the Arizona Financial Theatre, which hosted the comedy movie Blue Collar Comedy Tour: The Movie a few years before. The four comedians that starred in this movie are Jeff Foxworthy, Bill Engvall, Ron White, and Larry the Cable Guy.""]"
2025-11-09T05:12:31.923360,What year was the first Uber employee born?,"[""In February 2010, Ryan Graves became the first Uber employee; he was named chief executive officer (CEO) in May 2010.""]"
2025-11-09T05:12:48.921204,Which British prime minister of the 1990s had the most children?,[]
2025-11-09T05:13:01.126248,What was the daily average passenger count in 2011 of the first station on the train line that serves Hiraka Train Station in Japan?,"[""The daily average passenger count in 2011 at Hirosaki Station, the first station on the K\u014dnan Railway K\u014dnan Line that serves Hiraka Station, was 2,851 passengers.""]"
2025-11-09T05:13:25.860574,How many Red Hot Chili Peppers albums were released while Nelson Mandela was in prison?,"[""The Red Hot Chili Peppers were formed in Los Angeles in 1982. They released their self-titled debut album, \""The Red Hot Chili Peppers,\"" in August 1984. Subsequent albums released during Mandela's imprisonment (from 1962 to 1990) include \""Freaky Styley\"" (1985) and \""The Uplift Mofo Party Plan\"" (1987).""]"
2025-11-09T05:13:44.208685,How many years after the first album release by The Beatles was the first solo album released by one of its members?,"[""The Beatles' first album, \""Please Please Me,\"" was released in early 1963. George Harrison, one of the members of The Beatles, released his first solo album, \""Wonderwall Music,\"" in 1968. Therefore, the first solo album was released 5 years after The Beatles' first album."", ""The Beatles' debut album, Please Please Me, was released in March 1963. McCartney's first solo album, McCartney, was released in April 1970, which is approximately 7 years after the release of The Beatles' first album.""]"
2025-11-09T05:13:58.342981,"Who starred in a movie about the subject of a song on the compilation album ""Friends and Relatives,"" and also played themselves on an episode of ""Friends""?","[""Isabella Rossellini starred in the movie \""Immortal Beloved\"" (1994), which is about Beethoven, whose music is featured in the song \""Roll Over Beethoven,\"" included in the compilation album \""Friends and Relatives.\"" She also played herself in an episode of \""Friends\"" titled \""The One with Frank Jr.\""""]"
2025-11-09T05:14:13.253312,"In 1966, the Lower Klamath National Wildlife Refuge became part of the U.S. National Register of Historic Places (NRHP). What is another natural site with water added during that year, also located in California?","[""In 1966, both the Old Mission Dam and Walden Pond were added to the U.S. National Register of Historic Places (NRHP).""]"
2025-11-09T05:14:37.380754,What was the magnitude of the earthquake that was the catalyst for the charitable U.S. speedrunning marathon that took place in April 2011?,"[""On 11 March 2011, at 14:46:24 JST, a Mw 9.0\u20139.1 undersea megathrust earthquake occurred in the Pacific Ocean, which was later associated with the Japan Relief Done Quick charity marathon held in April 2011 to support victims of the earthquake and tsunami.""]"
2025-11-09T05:14:55.725713,What Volkswagen former car model has nearly the same name as a Bangkok rooftop restaurant? The car has one additional letter.,"[""The Volkswagen Scirocco, a sport compact car, has nearly the same name as the Bangkok rooftop restaurant \""Sirocco\"". The only difference is the addition of one letter in the car's name.""]"
2025-11-09T05:15:12.445441,As of 1st August 2024 The three British Olympic Class ocean liners were manufactured in a city that lies at the mouth of what river?,"[""The three British Olympic Class ocean liners were built in Belfast, a city that lies at the mouth of the River Lagan."", ""Belfast is the capital city and principal port of Northern Ireland, standing on the banks of the River Lagan and connected to the open sea through Belfast Lough. The city's shipyards were building significant ocean liners, including the famed Titanic.""]"
2025-11-09T05:15:23.868217,"The Mossi King who passed away in Thailand in 2016, would have spoken what language?","[""The king of Tenkodogo, Naba Saga, who passed away in Thailand in 2016, belonged to the Mossi people, who primarily speak the Moor\u00e9 language.""]"
2025-11-09T05:15:35.732877,Which Colombian cyclist was born on the same day as Edmonton Oilers captain Connor McDavid?,[]
2025-11-09T05:15:50.980958,"From 1924 to August 2024, how many times did Texas's and California's electoral colleges elect the same nominee during the presidential election?","[""From 1924 to August 2024, California has voted Democratic in every presidential election since 1992, while Texas has been a Republican-leaning state. Notably, at times when Texas voted Democratic, such as during Jimmy Carter's win in 1976, California also voted for him. Additionally, both states voted for Reagan in 1980 and 1984 when he was from California. Thus, they have elected the same nominees in certain elections during that period.""]"
2025-11-09T05:16:06.095512,Who composed the Broadway musical that premiered in 2003 and starred the actress who would later voice Elsa in Disney's Frozen?,"[""The Broadway musical that premiered in 2003 and starred Idina Menzel, who would later voice Elsa in Disney's Frozen, is Wicked, which was composed by Stephen Schwartz.""]"
2025-11-09T05:16:21.186450,"In physics, when speaking of classical mechanics, there is an infamous problem that involves taking the initial positions and velocities of three point masses that orbit each other and attempting to calculate their trajectories. There is no general closed-form solution for this infamous problem. French mathematicians in the 18th century focused on solving this problem in regards to astronomical motion, specifically how the Moon rotates on its apsides. Their work led to a solution using Newton's laws of physics and the Discrete Fourier Transformation (DFT), which ultimately changed how sailors were able to determine longitude at sea. The inventor of the device that would revolutionize naval navigation using these new principles and proofs spent how many years testing and perfecting his work?","[""The inventor of the device that would revolutionize naval navigation using these new principles and proofs, John Harrison, spent 31 years of persistent experimentation and testing that revolutionized naval (and later aerial) navigation.""]"
2025-11-09T05:16:35.527611,"What is the country of origin of the football coach with the first initial ""P"" for the Thailand national men's football team who coached 54 years after the country's name officially changed?",[]
2025-11-09T05:16:47.909440,Archibald Sinclair had an American mom who was a half-sister. The half-sister had a life partner who had a painting of her by Walter Sickert. How many words is the title of that painting?,"[""Archibald Sinclair had an American mother, Mabel Sands, who was the daughter of Mahlon Day Sands and half-sister of Ethel Sands. Ethel Sands had a life partner named Anna Hope Hudson, and Hudson painted by Walter Sickert is described as \""Miss Hudson at Rowlandson House\"". The title of the painting is five words long.""]"
2025-11-09T05:17:04.467607,What movie won the Academy Award for Best Picture the same year that Argentina won its first World Cup?,"[""Argentina won its first World Cup in 1978, and the movie that won the Academy Award for Best Picture that year was \""The Deer Hunter.\"""", ""Argentina won its first World Cup in 1978. The Academy Award for Best Picture in 1978 was awarded to \""Annie Hall\"".""]"
2025-11-09T05:17:23.895396,"What is the other name, beginning and ending with the letter ""d"", for the substance, often deployed by means of artillery shells, which was also instrumental in developing a treatment for a condition that dogs of the same breed as Mayor Max II are unusually prone to?","[""Mustard gas or sulfur mustard are names commonly used for the organosulfur chemical compound bis(2-chloroethyl) sulfide, which has the chemical structure S(CH2CH2Cl)2. Mustard gas was first used in World War I by the German army against soldiers. It is instrumental in developing treatments for conditions such as lymphoma and leukemia, which might be related to the treatment of certain conditions in dogs of the same breed as Mayor Max II."", ""Hemangiosarcoma is a rapidly growing, highly invasive variety of cancer that occurs almost exclusively in dogs, and more so in certain breeds including German Shepherds and Golden Retrievers. A frequent cause of death is the rupturing of this tumor, causing the patient to rapidly bleed to death. The substance concerned is mustard gas, which was used as a chemical warfare agent during World War I and was discovered to be a potent suppressor of hematopoiesis (blood production), instrumental in developing treatments for cancers such as hemangiosarcoma.""]"
2025-11-09T05:17:54.457771,"As of May 2024, which female New Zealand Prime Minister was the oldest when they took office?","[""The oldest female prime minister of New Zealand when she took office was Helen Clark, who was born on February 26, 1950. She became prime minister on December 10, 1999, at the age of 49."", ""Jacinda Ardern served as Prime Minister of New Zealand from 2017 to 2023. She was born on July 26, 1980, which means she took office at the age of 37. Another notable female Prime Minister, Helen Clark, served from 1999 to 2008 and was born on February 26, 1950, making her 49 years old when she assumed office. Therefore, Helen Clark was the oldest female Prime Minister when she took office.""]"
2025-11-09T05:18:07.982251,What is the capital of the country where the Treaty on European Union was signed?,"[""The Treaty on European Union, commonly known as the Maastricht Treaty, was signed in Maastricht, which is in the Netherlands. The capital of the Netherlands is Amsterdam.""]"
2025-11-09T05:18:19.142439,Which happened earlier: Diageo reducing the volume of Red stripe beer bottles in the US from 12 fl. oz. to 11.2 fl. oz. or Philip Morris making a bid for the company Swedish Match?,"[""In 2010, the bottling size of Red Stripe in the U.S. was reduced from a typical 12 oz. per serving to 11.2 oz. per serving. In May 2022, Philip Morris launched a takeover bid for Swedish Match.""]"
2025-11-09T05:18:39.481106,Which 2024 college/university president has a degree from Harvard University: the president from the one that organizes the Miami Book Fair or from the one that organizes the Kentucky Women Writers Conference?,"[""Eli Capilouto, the 12th president of the University of Kentucky, has a doctorate in health policy and management from Harvard University. The University of Kentucky organizes the Kentucky Women Writers Conference. Madeline Pumariega, the 5th president of Miami Dade College, does not have a degree from Harvard University; she attended Miami Dade College, the University of Central Florida, St. Thomas University, Florida Atlantic University, and Barry University. Miami Dade College organizes the Miami Book Fair.""]"
2025-11-09T05:18:51.607671,What Doctor Who episode aired on a date closest to the 441st launch of the Skylark rocket?,[]
2025-11-09T05:19:06.168042,The shonen manga that won the 35th Kodansha Manga Award has how many chapters in its final volume?,"[""The 35th Kodansha Manga Award was won by \""March Comes in Like a Lion\"" by Chica Umino, which has 18 chapters in its final volume released on April 5, 2016.""]"
2025-11-09T05:19:19.973210,"How many years apart did a Kim Jong Un impersonator who was interviewed by USA today, and the man who founded Playboy attend the University of Illinois Urbana-Champaign?","[""Minyong Kim (the Kim Jong Un impersonator) first enrolled at the University of Illinois at Urbana-Champaign in 2009. Hugh Hefner (the founder of Playboy) began attending the University of Illinois at Urbana-Champaign in 1944. The difference between 2009 and 1944 is 65 years.""]"
2025-11-09T05:19:33.725854,"In 2024, assuming that their family has been in the same line of work since they took a surname, what is the major use of the product they make if their last name is Kalkbrenner?","[""The surname \""Kalkbrenner\"" suggests a family lineage associated with lime burning, as it is derived from the German term for a lime burner. The relevant context indicates that lime kilns are used for the calcination of limestone to produce quicklime (calcium oxide), which has various uses including in agriculture and construction. Therefore, the major use of the product they make would likely be related to lime production.""]"
2025-11-09T05:19:51.857624,"The person who posted a photo with Rahul Ligma and Daniel Johnson at the headquarters of a social media company claims to have a certain syndrome, despite never receiving a formal diagnosis. Who was this syndrome named after?","[""The person who posted a photo with Rahul Ligma and Daniel Johnson at the headquarters of a social media company claims to have Asperger syndrome, which is named after Hans Asperger."", ""The syndrome in question is Asperger syndrome, which was named after the Austrian pediatrician Hans Asperger.""]"
2025-11-09T05:20:19.073952,Emma Stone was the highest paid actress in 2017. How much did breakthrough movie for the highest paid actress 6 years after Emma Stone make in its theatrical run?,"[""Emma Stone was the highest paid actress in 2017. The breakthrough movie for the highest paid actress 6 years after Emma Stone, Margot Robbie, was \""Barbie,\"" which made over $1.4 billion worldwide in its theatrical run."", ""Emma Stone was the world's highest-paid actress in 2017 and her breakthrough movie, Easy A (2010), was a commercial success, grossing $75 million against its $8 million budget.""]"
2025-11-09T05:20:31.193303,The lead actor who plays the regional manager of this popular mockumentary sitcom released in 2005 has the same initials as Santa Claus. What is the name of the voice character for Flower in the latest animated film this actor starred in in 2024?,"[""The lead actor who plays the regional manager of the popular mockumentary sitcom The Office (released in 2005) is Steve Carell, whose initials are S.C., the same as Santa Claus. In 2024, he is set to voice the character Blue in the animated film Despicable Me 4.""]"
2025-11-09T05:20:56.445586,This blood pressure drug commonly used to treat gestational hypertension was patented the same year the first black student at the University of Mississippi was shot.,"[""Labetalol is a medication used to treat high blood pressure, including hypertension of pregnancy. It was patented in 1966, the same year that James Meredith, the first black student at the University of Mississippi, was shot.""]"
2025-11-09T05:21:09.988372,"Little River Canyon National Preserve has three waterfalls, one of which is the tallest in Alabama. How much shorter is Alabama's tallest waterfall than the tallest waterfall in the continental US?","[""Grace's High Falls is Alabama's highest waterfall at 133 feet. The tallest waterfall in the continental U.S. is Yosemite Falls, which has a height of 739 meters (2,425 feet). To find out how much shorter Alabama's tallest waterfall is compared to Yosemite Falls, we can convert Yosemite Falls' height to feet: 739 meters is approximately 2,425 feet. Thus, Alabama's tallest waterfall is 2,425 - 133 = 2,292 feet shorter than Yosemite Falls.""]"
2025-11-09T05:21:23.311272,What is the name of the retired Swiss tennis player who made the 4th round of Wimbledon in 2002?,"[""Michel Frank Kratochvil is a retired Swiss tennis player who made the 4th round of Wimbledon in 2002.""]"
2025-11-09T05:21:38.776852,Who did the Canadian swimmer Eric Lamont compete against in Heat 3 of the freestyle competition that he was older than?,"[""Eric Lamont, known as Eric Jubb, competed in Heat 3 of the men's 100 metre freestyle. The swimmers he raced against were G\u00e9za K\u00e1das (Hungary), Alberto Isaac (Mexico), Warren Boyd (Australia), Ali Ahmed Bagdadi (Egypt), Sachin Nag (India), and Eric Jubb himself (Canada) who was born on January 17, 1931. Jubb was older than Sachin Nag (born July 5, 1920), as well as the others listed.""]"
2025-11-09T05:21:53.345235,"I'm a spooky tourist and I'm visiting Savannah, GA. I'm going to visit two of the most well-known cemeteries, what Cemetery in Savannah is famous for being in a book and on a book cover? What was the book? There is another old cemetery downtown I want to visit, I heard epidemic victims were buried there. What epidemic and what years did it take place? How many victims are buried there?","[""The cemetery famous for being in a book and on a book cover is Bonaventure Cemetery, which is featured in the book \""Midnight in the Garden of Good and Evil\"" by John Berendt. The other cemetery you want to visit is Colonial Park Cemetery, where more than 700 victims of Savannah's 1820 yellow fever epidemic are buried. The epidemic took place in the year 1820.""]"
2025-11-09T05:22:26.636881,"Of the 6 main cast members of the series Friends, which have appeared in music videos?","[""Jennifer Aniston appeared in commercials and music videos throughout her career, including a music video for Tom Petty and the Heartbreakers in 1996 for the song \""Walls\"" and Melissa Etheridge's music video for \""I Want to Be in Love\"" in 2001. Courteney Cox appeared in the music video for Bruce Springsteen's \""Dancing in the Dark\"" in 1984 and also appeared in Toad the Wet Sprocket's music video \""Good Intentions\"" in 1995. Lisa Kudrow appeared in a music video for \""Ace Is in the House\"" by Tone Loc in 1995."", ""Matt LeBlanc appeared in two Bon Jovi music videos: \""Miracle\"" and \""Say It Isn't So.\"" David Schwimmer participated in a music video for \""The Mamas & the Papas,\"" stating that he also directed in-studio segments for Little Britain USA, a British television show.""]"
2025-11-09T05:22:46.309064,In what city were the Summer Olympic Games held in the year the RMS _Titanic_ sank?,"[""The 1912 Summer Olympics, officially known as the Games of the V Olympiad, were an international multi-sport event held in Stockholm, Sweden, between 6 July and 22 July 1912.""]"
2025-11-09T05:23:26.935713,The manager Pep Guardiola won the Premier League four years in a row with a football club whose owners are from a country whose main export in 2009 was which raw material?,"[""Guardiola left the club for Manchester City in 2016 and has since won six Premier League titles, including four successive wins from 2019 to 2024, marking the first time in the history of the English top flight that a team has done so."", ""The UAE's economy was based on the oil exports in 2009. Pep Guardiola managed Manchester City, which is owned by the Abu Dhabi United Group, linked to the UAE."", ""Under Pep Guardiola, City won the league in 2018 with a record 100 points, and in 2018\u201319 became the first English men's team to win a domestic treble, claiming all four domestic trophies. They then won four consecutive league titles from 2020\u201321 to 2023\u201324. Manchester City received major financial investment after its August 2008 takeover by Sheikh Mansour bin Zayed Al Nahyan through the Abu Dhabi United Group, starting a new era of success."", ""The group is owned by three organisations, of which 81% is majority-owned by Abu Dhabi United Group, 18% by the American firm Silver Lake, and 1% by Chinese firms China Media Capital and CITIC Capital. The Abu Dhabi United Group is owned by Sheikh Mansour bin Zayed Al Nahyan, member of the Abu Dhabi royal family and vice president of the United Arab Emirates. The United Arab Emirates has the world's seventh-largest oil reserves and seventh-largest natural gas reserves.""]"
2025-11-09T05:23:40.944375,"As of August 3 2024, which surviving building of the World's Columbian Exposition of 1893 sits on the same street as a skyscraper over 1,000 feet tall? Give the surviving building's current name.","[""The Palace of Fine Arts, a surviving building from the World's Columbian Exposition of 1893, is located at 57th Street and South Cornell Avenue in Chicago. The John Hancock Center, which is over 1,000 feet tall, is located at 875 North Michigan Avenue, which is not on the same street as the Palace of Fine Arts. Therefore, the Palace of Fine Arts does not sit on the same street as the John Hancock Center.""]"
2025-11-09T05:24:02.641599,How many more wins did the team with the number one seed from the NBA Western Conference in the 2020-2021 season have than the team with the fifth seed from the NBA Western Conference in the 2019-2020 season?,"[""In the 2020-21 NBA season, the team with the number one seed in the Western Conference was the Utah Jazz, who had 52 wins. In the 2019-20 season, the team with the fifth seed in the Western Conference was the Houston Rockets, who had 44 wins. Therefore, the Utah Jazz had 8 more wins than the Houston Rockets.""]"
2025-11-09T05:24:17.281613,"Cut It by O.T Genasis was released in 2015. What is the name of the streaming service that exclusively hosted the music video of the song that ranked one position above ""Cut It"" on the US Billboard Hot 100 of 2016?",[]
2025-11-09T05:24:34.164731,An episode of the first season of the show Digimon had an English air date exactly 2 years before 9/11 - what Digimon destroyed the Black Gear in that episode?,"[""In the episode titled \""Togemon in Toy Town\"" (\""Togemon Angrily!\""), which aired on September 20, 1999, Togemon destroyed the Black Gear controlling Monzaemon, a giant teddy bear Digimon.""]"
2025-11-09T05:24:47.924380,How many years after Prohibition ended was Gone With The Wind released?,[]
2025-11-09T05:24:59.699061,Who was on the British throne when the England Men’s Cricket Team first beat Australia in a Test Series?,[]
2025-11-09T05:25:12.753622,How many years had the then-Prime Minister of France been in office as PM when the first Shelby GT500 was built?,"[""Georges Pompidou served as Prime Minister of France from 14 April 1962 to 10 July 1968. The first Shelby GT500 was built in 1967, which is during his tenure as Prime Minister. This means he had been in office for about 5 years by that time.""]"
2025-11-09T05:25:25.261707,Azamat Satybaldy's appearance in the film Road to Mother occurred in the same year as the Trace Gas Orbiter's launch from what location?,"[""Azamat Satybaldy appeared in the film \""The Road to Mother\"" in 2016, the same year the Trace Gas Orbiter was launched from the Baikonur Cosmodrome in Kazakhstan.""]"
2025-11-09T05:25:42.554261,Who was the winner of the Nobel Peace Prize the year that U.S. President Barack Obama awarded baseball player Willie Mays the Presidential Medal of Freedom?,[]
2025-11-09T05:25:57.534523,"What song did Christina Aguilera release after Britney Spears released ""...Baby One More Time.""?",[]
2025-11-09T05:26:20.663050,"What primate species, known for its large population in China and presence in Florida, could potentially carry the Herpes B virus?","[""The long-tailed macaque (M. fascicularis) is listed as an invasive alien species in Florida. Nearly all captive rhesus macaques are carriers of the herpes B virus. This virus is harmless to macaques but infections of humans, while rare, are potentially fatal, a risk that makes macaques unsuitable as pets.""]"
